score,gender,region,highest_education,imd_band,age_band,studied_credits,late_ratio,completion_ratio,homepage_mean_click_interval,homepage_std_click_interval,homepage_mean_clicks,homepage_click_variance,input_mean_click_interval,input_std_click_interval,input_mean_clicks,input_click_variance,output_mean_click_interval,output_std_click_interval,output_mean_clicks,output_click_variance,early_score,late_score,mid_score,module_presentation
group3,M,Ireland,Lower Than A Level,30-40%,35-55,60,0.0,1.0,1.3144329896907216,0.8511485310515566,3.933333333333333,1.0975450877041248,2.073170731707317,1.9676512240395183,13.870967741935484,0.8744155121172428,1.6283783783783785,1.8080711164050784,7.114093959731544,1.4655659618269137,97.66666666666669,93.0,97.5,DDD2014B
group3,F,South Region,A Level or Equivalent,90-100%,0-35,60,0.0,1.0,1.1422018348623852,0.4325028601661695,4.80365296803653,0.682591583443928,1.4819277108433735,0.8719389161692953,10.706586826347303,0.7729290300005388,1.568627450980392,1.2448034397908654,7.337662337662338,1.0630702023616263,89.0,84.0,87.5,DDD2014B
group3,F,London Region,HE Qualification,0-10%,0-35,60,0.1666666666666666,1.0,3.493150684931507,3.986516467597136,4.04054054054054,1.1554349005936946,3.4927536231884058,3.939331043560408,10.085714285714284,0.9709980405465104,9.692307692307692,14.457577198878742,4.777777777777778,0.8241881463567139,72.66666666666667,80.0,87.0,DDD2014B
group3,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,60,0.0,1.0,1.509090909090909,0.808628632980176,3.572289156626506,0.8177639395110115,2.110169491525424,1.7235616984291704,9.319327731092438,0.9925573585207694,2.627659574468085,2.8054633433777703,6.336842105263158,0.9065659322988986,84.66666666666667,88.0,87.0,DDD2014B
group1,F,Scotland,A Level or Equivalent,0-10%,0-35,120,0.1666666666666666,1.0,6.024390243902439,6.9155180748735265,3.0714285714285716,0.932845168378213,7.9655172413793105,13.615859341802985,5.733333333333333,1.2856069731242097,70.66666666666667,116.36293797138904,2.75,0.9045340337332908,59.666666666666664,35.0,56.0,DDD2014B
group3,F,Scotland,Lower Than A Level,20-30%,0-35,60,0.0,1.0,1.6024844720496894,1.0798119228920724,3.1049382716049383,0.8014690534149455,1.8129496402877696,1.2485838083328762,6.792857142857143,1.0939592300681538,2.652631578947368,3.0762246170812753,7.322916666666667,1.0968076382759633,94.66666666666669,92.0,93.5,DDD2014B
group3,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,60,0.0,1.0,2.9879518072289155,2.7739817991543094,2.8333333333333335,0.9335298618501136,3.727272727272727,3.479811907142527,10.955223880597014,1.1884217348273638,5.444444444444445,8.716639144750571,5.0,0.7967324574131848,86.33333333333333,88.0,92.5,DDD2014B
group3,M,South Region,HE Qualification,40-50%,0-35,60,0.0,1.0,2.5638297872340425,2.0612059870992314,2.357894736842105,0.8044885639272917,3.870967741935484,4.062962946001563,9.22222222222222,0.9475601885091632,4.528301886792453,5.105064504922484,5.518518518518518,0.7693863251501473,85.66666666666667,82.0,88.5,DDD2014B
group3,M,Wales,Lower Than A Level,80-90%,0-35,90,0.0,1.0,3.5072463768115942,3.2112998486310116,2.2714285714285714,0.7549527933487757,4.245614035087719,4.226957288617841,7.568965517241379,1.193137062684997,12.470588235294118,15.760384065191843,4.944444444444445,0.8645846563240734,77.33333333333333,84.0,81.5,DDD2014B
group3,M,South Region,A Level or Equivalent,90-100%,35-55,60,0.0,1.0,2.1769911504424777,2.816501402752482,4.56140350877193,0.7693846000030762,2.8275862068965516,4.112394471825454,11.818181818181818,0.9451292137952516,2.7710843373493974,4.171112331041484,6.964285714285714,0.7292937571219683,93.0,76.0,90.0,DDD2014B
group3,M,Scotland,HE Qualification,30-40%,0-35,60,0.0,1.0,7.375,8.495729477498605,5.0,1.0820855284630189,7.866666666666666,9.888109659772091,16.451612903225808,0.8890421820914179,27.428571428571427,40.558012537011486,8.375,0.848386357678944,93.66666666666669,80.0,64.5,DDD2014B
group1,M,North Western Region,Lower Than A Level,50-60%,35-55,60,0.5,1.0,4.280701754385965,4.787462741238501,3.310344827586207,0.7077969783066328,4.818181818181818,5.17719834117332,9.88888888888889,0.995888530613948,12.083333333333334,12.580347829656835,7.538461538461538,0.924356885521899,74.66666666666667,55.0,60.5,DDD2014B
group1,F,South West Region,A Level or Equivalent,50-60%,0-35,60,0.1666666666666666,1.0,4.611111111111111,5.651570717272062,3.2363636363636363,0.6691291893094041,4.94,6.287045313619921,8.647058823529411,0.886026675111017,11.4,11.095687708037104,5.25,0.995454521922232,68.0,16.0,55.5,DDD2014B
group1,M,East Anglian Region,Lower Than A Level,90-100%,0-35,60,0.0,1.0,3.283783783783784,3.6546846284504575,2.7466666666666666,0.8000730478479653,6.075,7.346331720225391,9.878048780487806,0.8791926573282406,5.5,6.725305177442116,4.82051282051282,1.083410230466049,60.666666666666664,39.0,42.0,DDD2014B
group1,M,Wales,HE Qualification,50-60%,0-35,60,0.1666666666666666,1.0,5.973684210526316,6.51188867901257,2.717948717948718,0.7213126359854821,9.08,9.75499871860576,7.769230769230769,0.8710058051678049,9.869565217391305,16.032082459374696,8.083333333333334,0.9034010677503408,79.66666666666667,68.0,79.5,DDD2014B
group1,M,North Western Region,A Level or Equivalent,10-20,0-35,60,0.2,0.8333333333333334,2.8607594936708862,2.6589673010553905,2.0125,0.7757512838507258,3.6,3.489451416260252,7.131147540983607,0.8342515749555176,13.9,22.288262980023067,3.8181818181818183,0.8116219309075862,62.666666666666664,44.0,55.0,DDD2014B
group3,F,Scotland,A Level or Equivalent,60-70%,0-35,60,0.3333333333333333,1.0,2.3,2.316870714618509,3.6216216216216215,0.9980116863325228,4.016393442622951,4.499969641670517,7.596774193548387,0.9657123670870812,4.666666666666667,5.490598024502128,4.923076923076923,0.9289979060121718,66.0,73.0,59.5,DDD2014B
group3,M,Scotland,HE Qualification,80-90%,0-35,60,0.1666666666666666,1.0,1.9921259842519683,1.9619235094717316,3.1015625,0.6521497655166246,2.752808988764045,2.117464708713124,7.555555555555555,0.8507070131045874,2.34,2.0011108026404845,8.069306930693068,0.7764224827567863,88.33333333333333,65.0,88.5,DDD2014B
group3,M,Scotland,A Level or Equivalent,80-90%,0-35,60,0.0,1.0,4.357142857142857,4.44942722127271,4.631578947368421,0.9678011771315944,5.2727272727272725,7.598542199119318,15.911111111111111,0.8591758313298928,5.674418604651163,10.361836871154049,7.159090909090909,1.2390025165751752,90.0,76.0,85.5,DDD2014B
group1,M,South West Region,Lower Than A Level,10-20,35-55,60,0.0,1.0,2.6630434782608696,3.255687074606403,3.5591397849462365,0.9235921811798606,5.4772727272727275,10.551068801506444,7.6,1.0647692033713871,4.108108108108108,6.805976882220607,5.105263157894737,0.6508739842335916,69.0,5.0,42.5,DDD2014B
group3,F,South East Region,A Level or Equivalent,40-50%,0-35,60,0.0,1.0,5.468085106382978,6.299934657458887,3.7291666666666665,0.7618891102944421,6.5,7.632611398253992,14.23076923076923,0.8748522432551736,11.4,16.239652576008936,6.238095238095238,1.081493786163349,81.33333333333333,74.0,81.0,DDD2014B
group1,M,South West Region,A Level or Equivalent,60-70%,0-35,60,0.0,1.0,3.1923076923076925,4.384321808704024,3.1139240506329116,0.8286303939018475,4.586956521739131,7.455277286613144,7.085106382978723,0.9297871497194522,4.836734693877551,7.509291296940939,9.84,0.9665398181352804,64.33333333333333,24.0,54.0,DDD2014B
group3,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,60,0.0,1.0,1.2200956937799043,0.6789258983232704,3.952380952380953,0.6517615733514863,1.2938144329896908,0.8463655224020037,6.292307692307692,0.912903125560428,1.8267716535433072,2.207830538229624,4.421875,0.712125919553981,92.33333333333331,87.0,90.0,DDD2014B
group1,M,South East Region,A Level or Equivalent,80-90%,0-35,60,0.3333333333333333,1.0,8.310344827586206,7.091763070511864,2.3,0.7626273690969779,10.761904761904765,13.061028910100315,6.636363636363637,1.0737489283433108,16.692307692307693,15.659845760120668,6.571428571428571,1.168465621771886,44.666666666666664,45.0,39.5,DDD2014B
group3,M,South East Region,Lower Than A Level,90-100%,0-35,60,0.0,1.0,2.364485981308411,1.7877598682428624,2.175925925925926,0.8339882743953191,6.15,6.166701316603969,6.341463414634147,0.9867015159899192,3.267605633802817,2.995032775775218,5.916666666666667,0.8269177094696165,84.66666666666667,66.0,76.0,DDD2014B
group1,F,South Region,A Level or Equivalent,70-80%,0-35,60,0.3333333333333333,1.0,4.6909090909090905,4.349851965436539,3.0892857142857144,0.7598243359383663,4.473684210526316,4.301599632520006,9.379310344827584,0.9330126168774971,16.266666666666666,19.85830760544264,8.375,0.7112688093996331,79.0,29.0,72.0,DDD2014B
group3,M,Scotland,HE Qualification,40-50%,0-35,60,0.1666666666666666,1.0,2.6777777777777776,2.9215502187023072,3.1868131868131866,1.160118080012521,3.216216216216216,3.886295803962665,7.613333333333333,0.9819607058599334,11.35,18.13770425906966,7.619047619047619,1.1344739970576672,85.66666666666667,59.0,83.5,DDD2014B
group1,M,South West Region,A Level or Equivalent,60-70%,0-35,60,0.0,1.0,4.362068965517241,4.220660444960188,1.8644067796610169,0.5962693938838758,2.7906976744186047,2.9709031269761867,8.908045977011493,0.9821346921833128,2.289719626168224,2.5881053964802954,4.611111111111111,1.013696305763886,71.0,58.0,89.0,DDD2014B
group3,M,Scotland,A Level or Equivalent,20-30%,0-35,90,0.1666666666666666,1.0,4.314814814814815,4.321181154364277,2.5272727272727273,0.895502856601739,10.333333333333334,10.767234247165486,12.727272727272728,0.7548144791663602,19.416666666666668,21.262251370288457,6.846153846153846,0.710624193296265,66.33333333333333,62.0,59.0,DDD2014B
group1,M,North Western Region,Lower Than A Level,20-30%,35-55,60,0.3333333333333333,1.0,3.8545454545454545,5.093271457660012,2.1607142857142856,0.6590358535517233,4.416666666666667,6.875282070293501,8.938775510204081,0.9078436335448016,7.772727272727272,13.672815637091269,3.695652173913043,0.6648880541621078,66.0,49.0,58.5,DDD2014B
group3,F,Scotland,HE Qualification,60-70%,35-55,60,0.0,1.0,1.3850267379679144,1.0832996062565732,3.9202127659574466,0.838594975278107,2.52,2.5838660252349843,7.287128712871287,0.9311953254652012,1.5569620253164558,1.2024056083353825,9.61006289308176,0.8456829478652619,92.0,84.0,93.5,DDD2014B
group3,M,Wales,A Level or Equivalent,90-100%,0-35,60,0.0,1.0,2.217391304347826,1.6951044510364903,2.7672413793103448,0.7612154473020153,2.784090909090909,2.854513923379422,6.719101123595506,0.8982532959473469,7.212121212121212,11.202001985575992,4.470588235294118,1.2806491818096812,86.0,78.0,88.5,DDD2014B
group3,M,South Region,HE Qualification,70-80%,35-55,60,0.0,1.0,1.4,1.1896290982084914,4.693548387096774,0.7399602450747503,1.7785714285714285,1.8115054240426864,8.957446808510639,1.1381779062000006,2.1682242990654204,2.4705280976525605,7.694444444444445,0.9290471859080156,89.66666666666667,83.0,89.5,DDD2014B
group3,M,Wales,HE Qualification,80-90%,0-35,90,0.1666666666666666,1.0,2.931034482758621,3.503463746027258,2.8295454545454546,0.9092195636012484,4.574074074074074,6.886140995196822,12.50909090909091,0.8554319325571775,7.185185185185185,13.132569720522614,3.892857142857143,0.7405096323567736,81.33333333333333,20.0,46.5,DDD2014B
group1,M,South West Region,A Level or Equivalent,70-80%,0-35,60,0.3333333333333333,1.0,3.081081081081081,3.6742598052701,3.4133333333333336,0.9569435546555892,11.36842105263158,12.841817655680773,8.65,1.0865053315149775,5.044444444444444,6.3923091415869555,6.739130434782608,1.06214790334228,53.666666666666664,19.0,31.5,DDD2014B
group1,M,East Anglian Region,Lower Than A Level,80-90%,0-35,60,0.0,1.0,5.7555555555555555,5.977820960378743,2.4347826086956523,0.6669589070351106,6.5,8.837114607981194,5.846153846153846,0.6848006901473037,11.181818181818182,20.44187197568094,3.5652173913043477,0.6450746905091802,81.0,32.0,42.5,DDD2014B
group1,M,South West Region,Lower Than A Level,50-60%,0-35,60,0.0,1.0,4.959183673469388,5.6308642900589625,2.52,0.8408204849618429,5.944444444444445,8.461490731356113,8.18918918918919,1.023570636982524,27.142857142857142,60.41917071986499,5.375,0.906380245111864,80.66666666666667,27.0,53.0,DDD2014B
group3,M,London Region,A Level or Equivalent,0-10%,0-35,60,0.0,1.0,1.7985611510791366,1.3031725842254842,2.557142857142857,0.7627079499206316,2.066115702479338,1.9439458891220995,8.549180327868852,1.8225312080309937,1.851851851851852,1.7082701319053666,3.6176470588235294,0.8553216474690998,88.66666666666667,92.0,83.0,DDD2014B
group1,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,90,0.0,1.0,6.571428571428571,9.0854949500506,2.2222222222222223,0.6547900426854396,7.9655172413793105,12.161070085143148,9.5,0.8563488385776753,38.333333333333336,40.42111659351664,8.0,0.7039429765866795,62.333333333333336,59.0,51.5,DDD2014B
group3,F,South East Region,HE Qualification,20-30%,35-55,60,0.0,1.0,1.56875,1.1416741265881236,5.248447204968944,0.7762104827238705,1.9365079365079363,1.5427042840209229,12.11023622047244,1.1943869086950798,1.8455882352941175,2.0579697887520414,8.678832116788321,0.96782953834713,94.66666666666669,96.0,96.0,DDD2014B
group3,M,Scotland,Lower Than A Level,0-10%,0-35,60,0.0,1.0,3.602941176470588,3.5329565897623008,3.2753623188405796,0.7863916190589253,4.60377358490566,5.024323998316396,8.88888888888889,0.9017344398435716,7.090909090909091,8.8648309218353,6.411764705882353,0.6893566016208881,89.66666666666667,81.0,71.5,DDD2014B
group3,F,Scotland,Lower Than A Level,20-30%,0-35,60,0.0,1.0,1.8134328358208955,1.4044393120278784,4.62962962962963,0.7899205023291902,2.150442477876106,2.168035808456804,11.850877192982455,1.0169061718464396,3.3013698630136985,3.900444887398707,8.216216216216216,1.2614091513428196,93.66666666666669,93.0,96.0,DDD2014B
group3,M,London Region,Lower Than A Level,60-70%,35-55,60,0.0,1.0,2.1779661016949152,2.7723647098300703,4.352941176470588,1.0297920511344885,2.6595744680851063,3.2579206756462744,12.694736842105264,1.0504675325888404,3.151898734177215,4.051237884877926,4.45,0.907194657277953,90.33333333333331,66.0,57.5,DDD2014B
group1,F,South East Region,Lower Than A Level,80-90%,0-35,60,0.0,1.0,5.0,6.224949798994367,3.4,0.8277204282041347,7.678571428571429,8.679706307663963,6.068965517241379,0.8846136570922075,7.65625,12.3748167141852,5.606060606060606,0.7011625533523028,74.66666666666667,25.0,50.5,DDD2014B
group1,M,North Western Region,A Level or Equivalent,0-10%,0-35,60,0.0,1.0,8.241379310344827,8.394960956319457,2.966666666666667,0.75113010846554,10.391304347826088,11.719211618049084,7.291666666666667,0.8384047047694757,15.8,14.868310820892422,3.636363636363636,1.2031209415515969,52.333333333333336,42.0,43.5,DDD2014B
group3,M,North Western Region,HE Qualification,80-90%,0-35,60,0.0,1.0,1.823943661971831,1.5125915752109889,2.4825174825174825,0.8923132698960679,3.619718309859155,4.583717135323685,7.027777777777778,1.0216837012204714,2.2962962962962963,2.047379265137082,4.238532110091743,0.8970601585699541,87.0,74.0,89.5,DDD2014B
group3,M,East Midlands Region,HE Qualification,70-80%,0-35,60,0.0,1.0,3.151898734177215,2.5724806325798406,3.05,0.8437448677021488,3.890625,4.090706414331634,7.753846153846154,0.7741503116084542,5.1875,5.02612853845844,6.061224489795919,0.8739044104426259,90.0,89.0,87.0,DDD2014B
group3,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,60,0.0,1.0,2.1875,2.3805944068088816,1.7079646017699115,0.6686146560389031,3.242424242424242,5.150237055218112,4.164179104477612,0.875829022359407,4.185185185185185,5.756289666076263,3.090909090909091,0.6239177481057773,82.33333333333333,82.0,84.5,DDD2014B
group3,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,60,0.1666666666666666,1.0,2.0403225806451615,2.3526466450700023,4.144,0.9347019073057128,1.7328767123287672,2.370191599676718,31.53061224489796,0.8217801589434494,7.4411764705882355,9.099421148657846,6.485714285714286,1.1041022165864698,96.33333333333331,99.0,95.0,DDD2014B
group1,M,Wales,A Level or Equivalent,70-80%,35-55,60,0.3333333333333333,1.0,3.4788732394366195,3.7487489529539912,4.944444444444445,1.2181039778466585,3.920634920634921,4.611701761688507,15.03125,1.077105676490063,5.488888888888889,6.926963857479573,5.913043478260869,0.7860084325599589,81.0,32.0,46.5,DDD2014B
group3,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,60,0.0,1.0,2.925,2.6566134338117133,2.3209876543209877,0.6627411969009583,3.342857142857143,3.0402408099021723,8.577464788732394,0.8365170887257857,4.283018867924528,6.726461403952894,3.092592592592593,0.7210784310798036,92.33333333333331,85.0,91.0,DDD2014B
group3,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,60,0.0,1.0,1.2561576354679802,0.6080312449455415,4.0931372549019605,0.765586132974911,1.5178571428571428,1.105095515885442,6.597633136094674,1.159057420685489,1.8828125,1.6052134243754863,5.434108527131783,0.7992993486546643,85.66666666666667,17.0,71.0,DDD2014B
group3,M,South West Region,HE Qualification,80-90%,0-35,60,0.0,1.0,3.0,2.6551836094703507,2.7439024390243905,0.9452467180713676,4.101694915254237,4.216940038064197,15.066666666666666,0.9942370554457772,16.071428571428573,25.580835030919552,7.4,0.9804517376874085,81.66666666666667,62.0,77.5,DDD2014B
group3,F,South Region,HE Qualification,80-90%,0-35,60,0.0,1.0,2.1478260869565218,1.7332834587672925,3.5775862068965516,0.9372812562341412,2.6559139784946235,2.684474783283517,11.46808510638298,0.9551019687383298,2.008130081300813,2.109680789152825,5.879032258064516,1.1777849991327047,90.66666666666669,87.0,88.5,DDD2014B
group3,M,Wales,Post Graduate Qualification,80-90%,35-55,60,0.0,1.0,2.056,1.8548280504602557,3.2777777777777777,0.931763048100776,2.7444444444444445,2.885691594752455,9.186813186813186,0.92573686138211,3.514705882352941,6.294969911036938,5.217391304347826,1.2373620386995938,95.33333333333331,92.0,95.5,DDD2014B
group3,F,East Anglian Region,Lower Than A Level,50-60%,0-35,60,0.0,1.0,2.8152173913043477,2.576006568767165,2.086021505376344,0.6506290031129757,3.9344262295081966,4.5857345920401755,7.935483870967742,0.9041586194769328,6.909090909090909,10.67521556094898,3.5294117647058822,1.188720133402121,90.66666666666669,75.0,80.5,DDD2014B
group1,F,North Region,Lower Than A Level,20-30%,0-35,60,0.0,1.0,4.836734693877551,5.669167115398252,2.2,0.77138921583987,5.266666666666667,6.012864995536275,8.521739130434783,0.8841705723442641,4.68,5.534456078209732,3.372549019607843,0.8467639542156981,66.0,42.0,58.5,DDD2014B
group3,M,East Anglian Region,Lower Than A Level,60-70%,0-35,60,0.0,1.0,1.984251968503937,1.628049041656837,2.6953125,0.7945994989861999,2.8372093023255816,2.7647378989327,6.977011494252873,0.989902857357285,4.2,5.771936783895692,3.6885245901639343,0.65040917795295,89.33333333333333,75.0,82.0,DDD2014B
group3,M,North Region,Lower Than A Level,80-90%,0-35,60,0.0,1.0,2.1538461538461537,1.69489794533265,2.4152542372881354,0.6652709304453791,3.4444444444444446,3.6031632772473574,7.863013698630137,0.9222266582847478,2.3551401869158877,1.8339170185986136,4.601851851851852,1.0273378615382855,87.66666666666667,73.0,78.0,DDD2014B
group3,M,South Region,A Level or Equivalent,70-80%,35-55,120,0.0,1.0,2.9761904761904763,2.7241719886091373,2.976470588235294,0.79834069979888,5.558139534883721,7.172375330727496,10.795454545454543,1.0148394794129116,4.471698113207547,5.013841508897397,6.592592592592593,0.7879200965360882,97.0,93.0,94.5,DDD2014B
group3,M,South Region,A Level or Equivalent,90-100%,0-35,60,0.5,1.0,3.9193548387096775,4.118325248888429,2.6984126984126986,0.6457205411794161,3.573529411764706,3.883820923944781,8.231884057971014,0.9567815665438788,15.928571428571429,18.824960049867855,6.333333333333333,0.7398435111918139,81.33333333333333,85.0,67.5,DDD2014B
group3,M,Scotland,A Level or Equivalent,80-90%,0-35,60,0.1666666666666666,1.0,1.727891156462585,1.6657624981973598,2.27027027027027,0.7013208303119753,2.2280701754385963,2.664200847219268,5.139130434782609,1.1380625629546106,2.38,2.7880698221768645,4.455445544554456,0.7205827545624718,95.33333333333331,42.0,83.5,DDD2014B
group3,M,East Midlands Region,HE Qualification,90-100%,0-35,60,0.0,1.0,2.2051282051282053,2.8933290143269033,3.2796610169491527,0.6735269879145986,3.727272727272727,4.262702120794904,7.507462686567164,0.9810846164986716,2.872093023255814,4.513500041712527,4.908045977011494,0.8741043290060091,91.66666666666669,30.0,63.5,DDD2014B
group3,M,London Region,HE Qualification,20-30%,55<=,60,0.0,1.0,10.416666666666666,9.131487171924103,2.32,0.6061515803878258,9.363636363636363,5.924488762717599,6.869565217391305,0.9668433647558636,28.0,11.747340124470732,7.0,0.2020305089104421,47.666666666666664,31.0,49.5,DDD2014B
group3,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,60,0.0,1.0,3.3421052631578947,3.193963604797639,2.8051948051948052,0.8266708980377568,4.379310344827586,4.283086222130824,9.983050847457626,0.8402067980822182,6.545454545454546,9.464046799238782,8.205882352941176,0.9974015906688196,95.66666666666669,88.0,90.0,DDD2014B
group3,M,East Midlands Region,HE Qualification,70-80%,35-55,60,0.0,0.8333333333333334,4.62962962962963,5.631100620647818,2.8,0.6824054366451768,7.057142857142857,8.547248807942468,6.527777777777778,0.8316400481939723,8.321428571428571,13.449641524697125,4.0344827586206895,0.5541731650409344,84.0,67.0,76.0,DDD2014B
group3,M,South Region,A Level or Equivalent,20-30%,35-55,60,0.3333333333333333,1.0,2.9195402298850577,3.2357680904215997,4.295454545454546,0.9940192362537535,4.88,6.523552306364805,9.058823529411764,0.82966246072087,3.6666666666666665,5.35814122801507,8.296875,1.0752207226552537,86.66666666666667,13.0,69.0,DDD2014B
group3,M,Wales,HE Qualification,30-40%,55<=,120,0.0,1.0,1.822695035460993,1.7083144907157646,3.436619718309859,1.0135801891241778,2.089430894308943,2.0000333197277795,10.975806451612904,1.0011659647054498,4.566037735849057,6.19400899741735,4.981481481481482,1.110653511381262,94.33333333333331,91.0,95.0,DDD2014B
group1,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,90,0.3333333333333333,1.0,2.7888888888888888,2.9811936544768662,3.659340659340659,0.7678415015890673,4.206896551724138,5.784912683959934,10.05084745762712,1.2214951131839364,3.183098591549296,4.894048453128495,7.069444444444445,1.0716745684708542,88.0,78.0,58.5,DDD2014B
group3,M,North Region,Lower Than A Level,20-30%,35-55,120,0.0,1.0,2.102564102564102,2.233694231631626,2.4491525423728815,0.8176420068755215,4.410714285714286,4.920372438653902,9.31578947368421,1.2432802130788854,2.375,2.551175247926153,8.59047619047619,0.9192258591108672,85.33333333333333,72.0,75.5,DDD2014B
group3,M,Wales,Lower Than A Level,10-20,35-55,60,0.0,1.0,2.6979166666666665,3.2835147781372345,2.9278350515463916,0.7972378421456285,4.049180327868853,5.502806040279803,14.17741935483871,1.0076380391415427,5.880952380952381,6.492781661583438,5.604651162790698,1.2398240263557243,91.66666666666669,84.0,75.5,DDD2014B
group3,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,60,0.0,1.0,1.7551020408163265,1.3678892686033437,2.635135135135135,0.945274415837025,4.142857142857143,5.734833187487819,8.350877192982455,1.106522796085003,3.53125,4.882650691763417,4.3076923076923075,0.8967059900842981,92.33333333333331,94.0,95.0,DDD2014B
group3,F,Scotland,Lower Than A Level,30-40%,35-55,60,0.0,1.0,1.5870967741935484,1.0918059433098308,5.211538461538462,0.7469598457912108,1.6758620689655173,1.0985012429865115,8.157534246575343,0.8765779263945672,1.9285714285714288,2.075296880655186,7.118110236220472,0.9269700295395208,89.33333333333333,93.0,88.0,DDD2014B
group3,M,London Region,HE Qualification,30-40%,35-55,90,0.0,1.0,1.9328358208955223,1.4827213407603983,2.0148148148148146,0.8014031272202145,3.4444444444444446,4.369835426974561,8.438356164383562,1.5207876772863689,4.071428571428571,4.516060805038524,5.894736842105263,0.8459399332980441,92.0,81.0,86.5,DDD2014B
group3,M,London Region,A Level or Equivalent,70-80%,0-35,60,0.0,1.0,2.962962962962963,3.3743312094563436,2.6219512195121952,0.800554161770163,4.471698113207547,5.036802150880233,7.87037037037037,0.8150589593805077,7.590909090909091,7.938208331553884,4.739130434782608,0.8559195441974752,84.0,74.0,85.5,DDD2014B
group3,M,Yorkshire Region,HE Qualification,0-10%,35-55,60,0.0,1.0,5.829268292682927,6.03697953874448,2.261904761904762,0.7414143853869615,7.15625,8.788222966176143,8.818181818181818,1.0028831502020676,12.1875,17.417304613515835,9.352941176470589,1.0940142652320168,71.33333333333333,43.0,68.5,DDD2014B
group3,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,120,0.5,1.0,6.2368421052631575,6.581851421640998,3.41025641025641,0.9407814929092964,5.7560975609756095,7.568951340195277,7.547619047619048,1.0907210924282258,15.333333333333334,19.930832778338573,6.6875,1.0013093009579106,70.66666666666667,56.0,54.0,DDD2014B
group3,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,90,0.0,1.0,2.6559139784946235,2.37969044230873,3.7872340425531914,0.8636898205068857,3.306666666666666,3.66492997364366,6.092105263157895,0.9244136169731066,4.9787234042553195,6.9140353840139435,3.6666666666666665,0.8375238987585583,82.66666666666667,100.0,79.5,DDD2014B
group3,M,Wales,HE Qualification,30-40%,35-55,90,0.0,1.0,1.8467153284671536,1.4240089998316532,3.0072463768115942,0.8477853621773926,2.6923076923076925,2.652848815444792,8.565217391304348,1.302740230641369,4.333333333333333,7.294350359683261,4.218181818181818,0.9479427314540304,96.33333333333331,95.0,92.0,DDD2014B
group3,F,London Region,A Level or Equivalent,20-30%,0-35,120,0.0,1.0,1.2820512820512822,0.7015710627723195,5.086734693877551,0.7535174992209528,1.4529411764705882,0.9424992879370896,16.116959064327485,0.87582128140131,1.8818897637795275,1.461756788383913,6.078125,0.9033895986226016,79.0,48.0,76.5,DDD2014B
group3,M,North Western Region,Lower Than A Level,20-30%,35-55,90,0.0,1.0,1.2266009852216748,0.7884574320641807,5.303921568627451,0.9184645539610212,2.102564102564102,2.159121051152031,9.47457627118644,0.9440998848295798,2.024390243902439,1.9437306306415512,6.516129032258065,1.0251290741486343,86.66666666666667,91.0,88.0,DDD2014B
group3,F,East Anglian Region,Lower Than A Level,90-100%,0-35,60,0.0,1.0,1.4388888888888889,1.2289064443796625,6.419889502762431,0.9192725807228914,1.9185185185185183,1.8163924055454432,17.83823529411765,1.3065845525329067,2.324074074074074,2.383073895355206,6.486238532110092,1.652540083748644,97.0,93.0,95.0,DDD2014B
group1,M,London Region,Lower Than A Level,0-10%,0-35,60,0.1666666666666666,1.0,1.7086092715231789,2.7094634252892456,6.243421052631579,0.7155877525465899,1.9398496240601504,4.072746446021334,20.01492537313433,0.8487953750656251,2.450980392156863,3.434327152399831,7.466019417475728,1.0848995060522033,42.333333333333336,16.0,36.5,DDD2014B
group3,F,South West Region,HE Qualification,70-80%,0-35,70,0.1666666666666666,1.0,4.788461538461538,6.130401702801163,2.452830188679245,0.858717910436333,5.790697674418604,7.974835838092108,9.636363636363637,0.8699473965511415,8.586206896551724,13.162493362850883,5.466666666666667,1.0441616956386135,92.66666666666669,87.0,79.5,DDD2014B
group3,F,South West Region,A Level or Equivalent,60-70%,0-35,60,0.0,1.0,1.6496815286624205,1.5765356454947657,4.1455696202531644,0.8822750045275048,2.0991735537190084,2.0469691362177644,11.557377049180328,1.2712179873133682,2.0,2.016064515096741,6.912698412698413,0.9259292144515716,84.33333333333333,68.0,81.5,DDD2014B
group1,M,Wales,Lower Than A Level,10-20,35-55,60,0.0,1.0,1.0669456066945606,0.2820160783670117,6.570833333333334,0.905633805890382,1.0865800865800863,0.3248303789364419,23.53448275862069,0.9600150499520256,1.8592592592592592,2.1271625097135365,7.852941176470588,1.2142169603508155,69.66666666666667,47.0,64.5,DDD2014B
